element_name,chr,start,end,name,class,activity_base,activity_base_squared,TargetGene,TargetGeneTSS,TargetGeneExpression,TargetGenePromoterActivityQuantile,TargetGeneIsExpressed,distance,isSelfPromoter,powerlaw_contact,powerlaw_contact_reference,hic_contact,juicebox_contact_values,hic_contact_pl_scaled,hic_pseudocount,hic_contact_pl_scaled_adj,ABC.Score.Numerator,ABC.Score,powerlaw.Score.Numerator,powerlaw.Score,CellType,hic_contact_squared,activity_base+aux,activity_base_squared+aux,TargetGeneExpression+aux,powerlaw_contact+aux,powerlaw_contact_reference+aux,hic_contact+aux,juicebox_contact_values+aux,hic_contact_pl_scaled+aux,hic_pseudocount+aux,hic_contact_pl_scaled_adj+aux,ABC.Score.Numerator+aux,ABC.Score+aux,powerlaw.Score.Numerator+aux,powerlaw.Score+aux,hic_contact_squared+aux,distance kb,Hi-C FC(+aux/-aux),Hi-C log2FC(+aux/-aux),Hi-C log10FC(+aux/-aux)
promoter|chr8:131040339-131040839|MYC,chr8,131040339,131040839,promoter|chr8:131040339-131040839,promoter,0.290541,0.084414,MYC,127736068,,0.970446,True,3304521.0,False,0.000225,0.000435,0.0,,0.0,0.000225,0.000225,6.5e-05,6e-06,0.000126,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.290541,0.084414,,0.000352,0.000435,0.0,,0.0,0.000352,0.000352,0.000102,9e-06,0.000126,3e-06,0.0,3304.521,1.5644444444444443,0.645650427420259,0.1943601453667685
intergenic|chr8:131046647-131047147|MYC,chr8,131046647,131047147,intergenic|chr8:131046647-131047147,intergenic,0.349505,0.122154,MYC,127736068,,0.970446,True,3310829.0,False,0.000224,0.000434,0.0,,0.0,0.000224,0.000224,7.8e-05,7e-06,0.000152,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.349505,0.122154,,0.000352,0.000434,0.0,,0.0,0.000352,0.000352,0.000123,1.1e-05,0.000152,4e-06,0.0,3310.829,1.5714285714285714,0.6520766965796927,0.1962946451439684
intergenic|chr8:131054733-131055233|MYC,chr8,131054733,131055233,intergenic|chr8:131054733-131055233,intergenic,0.619231,0.383447,MYC,127736068,,0.970446,True,3318915.0,False,0.000224,0.000433,0.0,,0.0,0.000224,0.000224,0.000139,1.2e-05,0.000268,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.619231,0.383447,,0.000351,0.000433,0.000393,0.000393,0.000393,0.000351,0.000744,0.000461,4.1e-05,0.000268,7e-06,0.0,3318.915,3.321428571428571,1.7318038890504273,0.5213249172117158
intergenic|chr8:131117473-131117973|MYC,chr8,131117473,131117973,intergenic|chr8:131117473-131117973,intergenic,0.834014,0.695579,MYC,127736068,,0.970446,True,3381655.0,False,0.000219,0.000426,0.0,,0.0,0.000219,0.000219,0.000183,1.6e-05,0.000355,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.834014,0.695579,,0.000345,0.000426,0.000284,0.000284,0.000284,0.000345,0.000628,0.000524,4.7e-05,0.000355,1e-05,0.0,3381.655,2.8675799086757987,1.5198336892904525,0.4575155288970776
intergenic|chr8:131126240-131126740|MYC,chr8,131126240,131126740,intergenic|chr8:131126240-131126740,intergenic,0.857505,0.735315,MYC,127736068,,0.970446,True,3390422.0,False,0.000219,0.000425,0.0,,0.0,0.000219,0.000219,0.000188,1.7e-05,0.000364,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.857505,0.735315,,0.000344,0.000425,0.000132,0.000132,0.000132,0.000344,0.000476,0.000408,3.6e-05,0.000364,1e-05,0.0,3390.422,2.17351598173516,1.1200307037067692,0.3371628378803746
intergenic|chr8:131153067-131153567|MYC,chr8,131153067,131153567,intergenic|chr8:131153067-131153567,intergenic,0.797886,0.636622,MYC,127736068,,0.970446,True,3417249.0,False,0.000217,0.000422,0.0,,0.0,0.000217,0.000217,0.000173,1.5e-05,0.000337,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.797886,0.636622,,0.000342,0.000422,0.0,,0.0,0.000342,0.000342,0.000272,2.4e-05,0.000337,9e-06,0.0,3417.249,1.576036866359447,0.6563012824414187,0.1975663722076053
intergenic|chr8:131153896-131154854|MYC,chr8,131153896,131154854,intergenic|chr8:131153896-131154854,intergenic,1.115464,1.24426,MYC,127736068,,0.970446,True,3418307.0,False,0.000217,0.000422,0.0,,0.0,0.000217,0.000217,0.000242,2.1e-05,0.000471,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.115464,1.24426,,0.000341,0.000422,0.0,,0.0,0.000341,0.000341,0.000381,3.4e-05,0.000471,1.3e-05,0.0,3418.307,1.5714285714285714,0.6520766965796945,0.196294645143968
intergenic|chr8:131162692-131163192|MYC,chr8,131162692,131163192,intergenic|chr8:131162692-131163192,intergenic,0.639761,0.409294,MYC,127736068,,0.970446,True,3426874.0,False,0.000216,0.000421,0.0,,0.0,0.000216,0.000216,0.000138,1.2e-05,0.000269,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.639761,0.409294,,0.000341,0.000421,0.000138,0.000138,0.000138,0.000341,0.000479,0.000306,2.7e-05,0.000269,7e-06,0.0,3426.874,2.217592592592593,1.1489943435727117,0.3458817622636325
intergenic|chr8:131188470-131189304|MYC,chr8,131188470,131189304,intergenic|chr8:131188470-131189304,intergenic,5.897248,34.777534,MYC,127736068,,0.970446,True,3452819.0,False,0.000215,0.000418,0.0,,0.0,0.000215,0.000215,0.001265,0.000112,0.002466,6.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,5.897248,34.777534,,0.000338,0.000418,0.0,,0.0,0.000338,0.000338,0.001995,0.000178,0.002466,6.6e-05,0.0,3452.819,1.572093023255814,0.6526865866927238,0.1964782403620493
intergenic|chr8:131190223-131190723|MYC,chr8,131190223,131190723,intergenic|chr8:131190223-131190723,intergenic,0.977204,0.954928,MYC,127736068,,0.970446,True,3454405.0,False,0.000214,0.000418,0.0,,0.0,0.000214,0.000214,0.00021,1.9e-05,0.000409,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.977204,0.954928,,0.000338,0.000418,0.0,,0.0,0.000338,0.000338,0.00033,3e-05,0.000409,1.1e-05,0.0,3454.405,1.5794392523364484,0.659412449881037,0.1985029269284637
intergenic|chr8:131202372-131202872|MYC,chr8,131202372,131202872,intergenic|chr8:131202372-131202872,intergenic,0.404616,0.163714,MYC,127736068,,0.970446,True,3466554.0,False,0.000214,0.000417,0.0,,0.0,0.000214,0.000214,8.6e-05,8e-06,0.000169,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.404616,0.163714,,0.000337,0.000417,0.0,,0.0,0.000337,0.000337,0.000136,1.2e-05,0.000169,5e-06,0.0,3466.554,1.574766355140187,0.6551377947807122,0.1972161275221475
intergenic|chr8:131208544-131209044|MYC,chr8,131208544,131209044,intergenic|chr8:131208544-131209044,intergenic,0.309336,0.095689,MYC,127736068,,0.970446,True,3472726.0,False,0.000213,0.000416,0.0,,0.0,0.000213,0.000213,6.6e-05,6e-06,0.000129,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.309336,0.095689,,0.000336,0.000416,0.00014,0.00014,0.00014,0.000336,0.000477,0.000147,1.3e-05,0.000129,3e-06,0.0,3472.726,2.23943661971831,1.1631358357796735,0.3501387756013763
intergenic|chr8:131218445-131219796|MYC,chr8,131218445,131219796,intergenic|chr8:131218445-131219796,intergenic,9.045388,81.819044,MYC,127736068,,0.970446,True,3483052.5,False,0.000213,0.000415,0.0,,0.0,0.000213,0.000213,0.001923,0.00017,0.003754,0.000101,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,9.045388,81.819044,,0.000335,0.000415,0.000278,0.000278,0.000278,0.000335,0.000613,0.005545,0.000495,0.003754,0.000101,0.0,3483.0525,2.877934272300469,1.525033643464944,0.4590808710796774
intergenic|chr8:131227089-131227589|MYC,chr8,131227089,131227589,intergenic|chr8:131227089-131227589,intergenic,0.386504,0.149385,MYC,127736068,,0.970446,True,3491271.0,False,0.000212,0.000414,0.0,,0.0,0.000212,0.000212,8.2e-05,7e-06,0.00016,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.386504,0.149385,,0.000335,0.000414,0.0,,0.0,0.000335,0.000335,0.000129,1.2e-05,0.00016,4e-06,0.0,3491.271,1.580188679245283,0.6600968307819368,0.1987089461080935
intergenic|chr8:131237909-131238409|MYC,chr8,131237909,131238409,intergenic|chr8:131237909-131238409,intergenic,0.386504,0.149385,MYC,127736068,,0.970446,True,3502091.0,False,0.000211,0.000413,0.0,,0.0,0.000211,0.000211,8.2e-05,7e-06,0.00016,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.386504,0.149385,,0.000334,0.000413,0.0,,0.0,0.000334,0.000334,0.000129,1.2e-05,0.00016,4e-06,0.0,3502.091,1.5829383886255923,0.6626051037668663,0.1994640115138719
intergenic|chr8:131245755-131246255|MYC,chr8,131245755,131246255,intergenic|chr8:131245755-131246255,intergenic,0.988298,0.976733,MYC,127736068,,0.970446,True,3509937.0,False,0.000211,0.000412,0.0,,0.0,0.000211,0.000211,0.000208,1.8e-05,0.000407,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.988298,0.976733,,0.000333,0.000412,0.000262,0.000262,0.000262,0.000333,0.000595,0.000588,5.3e-05,0.000407,1.1e-05,0.0,3509.937,2.8199052132701423,1.4956466694881208,0.4502345104308571
intergenic|chr8:131250079-131250579|MYC,chr8,131250079,131250579,intergenic|chr8:131250079-131250579,intergenic,1.820902,3.315684,MYC,127736068,,0.970446,True,3514261.0,False,0.000211,0.000412,0.0,,0.0,0.000211,0.000211,0.000383,3.4e-05,0.00075,2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.820902,3.315684,,0.000333,0.000412,0.000736,0.000736,0.000736,0.000333,0.001069,0.001946,0.000174,0.00075,2e-05,1e-06,3514.261,5.066350710900474,2.340946949013304,0.7046952499110852
intergenic|chr8:131256660-131257160|MYC,chr8,131256660,131257160,intergenic|chr8:131256660-131257160,intergenic,0.805952,0.649559,MYC,127736068,,0.970446,True,3520842.0,False,0.00021,0.000411,0.0,,0.0,0.00021,0.00021,0.000169,1.5e-05,0.000331,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.805952,0.649559,,0.000332,0.000411,0.0,,0.0,0.000332,0.000332,0.000268,2.4e-05,0.000331,9e-06,0.0,3520.842,1.5809523809523809,0.6607939136808021,0.1989187889701171
intergenic|chr8:131275563-131276063|MYC,chr8,131275563,131276063,intergenic|chr8:131275563-131276063,intergenic,0.421093,0.177319,MYC,127736068,,0.970446,True,3539745.0,False,0.000209,0.000409,0.0,,0.0,0.000209,0.000209,8.8e-05,8e-06,0.000172,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.421093,0.177319,,0.00033,0.000409,0.000128,0.000128,0.000128,0.00033,0.000459,0.000193,1.7e-05,0.000172,5e-06,0.0,3539.745,2.196172248803828,1.134991211332924,0.3416663994262068
intergenic|chr8:131288535-131289035|MYC,chr8,131288535,131289035,intergenic|chr8:131288535-131289035,intergenic,0.776798,0.603415,MYC,127736068,,0.970446,True,3552717.0,False,0.000208,0.000408,0.000204,0.000204,0.000204,0.000208,0.000412,0.00032,2.8e-05,0.000317,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.776798,0.603415,,0.000329,0.000408,0.000129,0.000129,0.000129,0.000329,0.000458,0.000356,3.2e-05,0.000317,8e-06,0.0,3552.717,1.1116504854368934,0.1527032609137251,0.0459682619707346
intergenic|chr8:131300863-131301363|MYC,chr8,131300863,131301363,intergenic|chr8:131300863-131301363,intergenic,0.494281,0.244314,MYC,127736068,,0.970446,True,3565045.0,False,0.000207,0.000407,0.0,,0.0,0.000207,0.000207,0.000102,9e-06,0.000201,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.494281,0.244314,,0.000328,0.000407,0.0,,0.0,0.000328,0.000328,0.000162,1.4e-05,0.000201,5e-06,0.0,3565.045,1.5845410628019323,0.6640650471187595,0.1999034982547614
intergenic|chr8:131309750-131310250|MYC,chr8,131309750,131310250,intergenic|chr8:131309750-131310250,intergenic,0.51868,0.269029,MYC,127736068,,0.970446,True,3573932.0,False,0.000207,0.000406,0.0,,0.0,0.000207,0.000207,0.000107,1e-05,0.000211,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.51868,0.269029,,0.000328,0.000406,0.0,,0.0,0.000328,0.000328,0.00017,1.5e-05,0.000211,6e-06,0.0,3573.932,1.5845410628019323,0.6640650471187595,0.1999034982547614
intergenic|chr8:131317279-131317779|MYC,chr8,131317279,131317779,intergenic|chr8:131317279-131317779,intergenic,0.386504,0.149385,MYC,127736068,,0.970446,True,3581461.0,False,0.000206,0.000405,0.0,,0.0,0.000206,0.000206,8e-05,7e-06,0.000157,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.386504,0.149385,,0.000327,0.000405,0.0,,0.0,0.000327,0.000327,0.000126,1.1e-05,0.000157,4e-06,0.0,3581.461,1.587378640776699,0.6666462983148644,0.2006805322911327
intergenic|chr8:131319912-131320412|MYC,chr8,131319912,131320412,intergenic|chr8:131319912-131320412,intergenic,0.552621,0.30539,MYC,127736068,,0.970446,True,3584094.0,False,0.000206,0.000405,0.0,,0.0,0.000206,0.000206,0.000114,1e-05,0.000224,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.552621,0.30539,,0.000327,0.000405,0.0,,0.0,0.000327,0.000327,0.000181,1.6e-05,0.000224,6e-06,0.0,3584.094,1.587378640776699,0.6666462983148644,0.2006805322911327
intergenic|chr8:131332097-131332597|MYC,chr8,131332097,131332597,intergenic|chr8:131332097-131332597,intergenic,0.797886,0.636622,MYC,127736068,,0.970446,True,3596279.0,False,0.000205,0.000404,0.0,,0.0,0.000205,0.000205,0.000164,1.5e-05,0.000322,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.797886,0.636622,,0.000326,0.000404,0.000138,0.000138,0.000138,0.000326,0.000463,0.00037,3.3e-05,0.000322,9e-06,0.0,3596.279,2.258536585365853,1.1753882837547902,0.3538271299621991
intergenic|chr8:131339442-131339942|MYC,chr8,131339442,131339942,intergenic|chr8:131339442-131339942,intergenic,0.51868,0.269029,MYC,127736068,,0.970446,True,3603624.0,False,0.000205,0.000403,0.0,,0.0,0.000205,0.000205,0.000106,9e-06,0.000209,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.51868,0.269029,,0.000325,0.000403,0.0,,0.0,0.000325,0.000325,0.000169,1.5e-05,0.000209,6e-06,0.0,3603.624,1.5853658536585364,0.6648158084103706,0.2001294999231202
intergenic|chr8:131340539-131341039|MYC,chr8,131340539,131341039,intergenic|chr8:131340539-131341039,intergenic,0.781727,0.611097,MYC,127736068,,0.970446,True,3604721.0,False,0.000205,0.000403,0.0,,0.0,0.000205,0.000205,0.00016,1.4e-05,0.000315,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.781727,0.611097,,0.000325,0.000403,0.0,,0.0,0.000325,0.000325,0.000254,2.3e-05,0.000315,8e-06,0.0,3604.721,1.5853658536585364,0.6648158084103706,0.2001294999231202
intergenic|chr8:131353141-131353641|MYC,chr8,131353141,131353641,intergenic|chr8:131353141-131353641,intergenic,0.947761,0.898251,MYC,127736068,,0.970446,True,3617323.0,False,0.000204,0.000402,0.0,,0.0,0.000204,0.000204,0.000193,1.7e-05,0.000381,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.947761,0.898251,,0.000324,0.000402,0.000126,0.000126,0.000126,0.000324,0.00045,0.000426,3.8e-05,0.000381,1e-05,0.0,3617.323,2.2058823529411766,1.1413558492455422,0.3435823463494447
intergenic|chr8:131357033-131357533|MYC,chr8,131357033,131357533,intergenic|chr8:131357033-131357533,intergenic,0.906435,0.821624,MYC,127736068,,0.970446,True,3621215.0,False,0.000204,0.000401,0.0,,0.0,0.000204,0.000204,0.000185,1.6e-05,0.000364,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.906435,0.821624,,0.000324,0.000401,0.0,,0.0,0.000324,0.000324,0.000293,2.6e-05,0.000364,1e-05,0.0,3621.215,1.5882352941176472,0.6674246609131291,0.2009148427807132
intergenic|chr8:131369411-131369911|MYC,chr8,131369411,131369911,intergenic|chr8:131369411-131369911,intergenic,0.791197,0.625993,MYC,127736068,,0.970446,True,3633593.0,False,0.000203,0.0004,0.0,,0.0,0.000203,0.000203,0.000161,1.4e-05,0.000317,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.791197,0.625993,,0.000323,0.0004,0.000495,0.000495,0.000495,0.000323,0.000818,0.000647,5.8e-05,0.000317,8e-06,0.0,3633.593,4.029556650246305,2.0106211157565728,0.6052572657581101
intergenic|chr8:131371230-131371730|MYC,chr8,131371230,131371730,intergenic|chr8:131371230-131371730,intergenic,0.805226,0.648389,MYC,127736068,,0.970446,True,3635412.0,False,0.000203,0.0004,0.0,,0.0,0.000203,0.000203,0.000164,1.4e-05,0.000322,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.805226,0.648389,,0.000322,0.0004,0.0,,0.0,0.000322,0.000322,0.00026,2.3e-05,0.000322,9e-06,0.0,3635.412,1.5862068965517242,0.6655809609294412,0.2003598337826178
intergenic|chr8:131401825-131402325|MYC,chr8,131401825,131402325,intergenic|chr8:131401825-131402325,intergenic,0.625006,0.390633,MYC,127736068,,0.970446,True,3666007.0,False,0.000201,0.000397,0.0,,0.0,0.000201,0.000201,0.000126,1.1e-05,0.000248,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.625006,0.390633,,0.00032,0.000397,0.000255,0.000255,0.000255,0.00032,0.000575,0.000359,3.2e-05,0.000248,7e-06,0.0,3666.007,2.860696517412935,1.5163664546528093,0.4564717872691415
intergenic|chr8:131422015-131422515|MYC,chr8,131422015,131422515,intergenic|chr8:131422015-131422515,intergenic,0.61434,0.377414,MYC,127736068,,0.970446,True,3686197.0,False,0.0002,0.000395,0.0,,0.0,0.0002,0.0002,0.000123,1.1e-05,0.000243,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.61434,0.377414,,0.000318,0.000395,0.00027,0.00027,0.00027,0.000318,0.000589,0.000362,3.2e-05,0.000243,7e-06,0.0,3686.197,2.945,1.5582676340557349,0.4690852991231202
intergenic|chr8:131433626-131434287|MYC,chr8,131433626,131434287,intergenic|chr8:131433626-131434287,intergenic,1.061498,1.126778,MYC,127736068,,0.970446,True,3697888.5,False,0.000199,0.000394,0.0,,0.0,0.000199,0.000199,0.000212,1.9e-05,0.000418,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.061498,1.126778,,0.000317,0.000394,0.0,,0.0,0.000317,0.000317,0.000337,3e-05,0.000418,1.1e-05,0.0,3697.8885,1.592964824120603,0.6717144095957579,0.2022061858080448
intergenic|chr8:131434289-131434789|MYC,chr8,131434289,131434789,intergenic|chr8:131434289-131434789,intergenic,0.366758,0.134511,MYC,127736068,,0.970446,True,3698471.0,False,0.000199,0.000394,0.0,,0.0,0.000199,0.000199,7.3e-05,6e-06,0.000144,4e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.366758,0.134511,,0.000317,0.000394,0.0,,0.0,0.000317,0.000317,0.000116,1e-05,0.000144,4e-06,0.0,3698.471,1.592964824120603,0.6717144095957579,0.2022061858080448
intergenic|chr8:131458177-131458677|MYC,chr8,131458177,131458677,intergenic|chr8:131458177-131458677,intergenic,0.603904,0.3647,MYC,127736068,,0.970446,True,3722359.0,False,0.000198,0.000392,0.0,,0.0,0.000198,0.000198,0.00012,1.1e-05,0.000237,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.603904,0.3647,,0.000315,0.000392,0.0,,0.0,0.000315,0.000315,0.00019,1.7e-05,0.000237,6e-06,0.0,3722.359,1.590909090909091,0.6698513983076708,0.2016453635280695
intergenic|chr8:131459314-131459814|MYC,chr8,131459314,131459814,intergenic|chr8:131459314-131459814,intergenic,0.515731,0.265978,MYC,127736068,,0.970446,True,3723496.0,False,0.000198,0.000392,0.0,,0.0,0.000198,0.000198,0.000102,9e-06,0.000202,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.515731,0.265978,,0.000315,0.000392,0.0,,0.0,0.000315,0.000315,0.000163,1.5e-05,0.000202,5e-06,0.0,3723.496,1.590909090909091,0.6698513983076708,0.2016453635280695
intergenic|chr8:131466907-131467407|MYC,chr8,131466907,131467407,intergenic|chr8:131466907-131467407,intergenic,0.266684,0.07112,MYC,127736068,,0.970446,True,3731089.0,False,0.000198,0.000391,0.0,,0.0,0.000198,0.000198,5.3e-05,5e-06,0.000104,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.266684,0.07112,,0.000315,0.000391,0.0,,0.0,0.000315,0.000315,8.4e-05,7e-06,0.000104,3e-06,0.0,3731.089,1.590909090909091,0.6698513983076708,0.2016453635280695
intergenic|chr8:131481314-131481814|MYC,chr8,131481314,131481814,intergenic|chr8:131481314-131481814,intergenic,0.866712,0.75119,MYC,127736068,,0.970446,True,3745496.0,False,0.000197,0.00039,0.0,,0.0,0.000197,0.000197,0.000171,1.5e-05,0.000338,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.866712,0.75119,,0.000314,0.00039,0.0,,0.0,0.000314,0.000314,0.000272,2.4e-05,0.000338,9e-06,0.0,3745.496,1.5939086294416245,0.6725689294352506,0.2024634219116219
intergenic|chr8:131483638-131484138|MYC,chr8,131483638,131484138,intergenic|chr8:131483638-131484138,intergenic,0.509265,0.259351,MYC,127736068,,0.970446,True,3747820.0,False,0.000197,0.000389,0.0,,0.0,0.000197,0.000197,0.0001,9e-06,0.000198,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.509265,0.259351,,0.000313,0.000389,0.0,,0.0,0.000313,0.000313,0.00016,1.4e-05,0.000198,5e-06,0.0,3747.82,1.5888324873096449,0.6679670274762426,0.2010781113848554
intergenic|chr8:131502957-131503457|MYC,chr8,131502957,131503457,intergenic|chr8:131502957-131503457,intergenic,0.481873,0.232202,MYC,127736068,,0.970446,True,3767139.0,False,0.000196,0.000388,0.0,,0.0,0.000196,0.000196,9.4e-05,8e-06,0.000187,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.481873,0.232202,,0.000312,0.000388,0.0,,0.0,0.000312,0.000312,0.00015,1.3e-05,0.000187,5e-06,0.0,3767.139,1.5918367346938775,0.6706923747470412,0.2018985226619669
intergenic|chr8:131510505-131511005|MYC,chr8,131510505,131511005,intergenic|chr8:131510505-131511005,intergenic,0.572221,0.327437,MYC,127736068,,0.970446,True,3774687.0,False,0.000195,0.000387,0.0,,0.0,0.000195,0.000195,0.000112,1e-05,0.000221,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.572221,0.327437,,0.000311,0.000387,0.00026,0.00026,0.00026,0.000311,0.000571,0.000327,2.9e-05,0.000221,6e-06,0.0,3774.687,2.9282051282051285,1.5500166216132314,0.4666014968833303
intergenic|chr8:131567394-131567894|MYC,chr8,131567394,131567894,intergenic|chr8:131567394-131567894,intergenic,0.475043,0.225666,MYC,127736068,,0.970446,True,3831576.0,False,0.000192,0.000382,0.0,,0.0,0.000192,0.000192,9.1e-05,8e-06,0.000181,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.475043,0.225666,,0.000307,0.000382,0.0,,0.0,0.000307,0.000307,0.000146,1.3e-05,0.000181,5e-06,0.0,3831.576,1.5989583333333333,0.6771323446490225,0.2038371467736368
intergenic|chr8:131584463-131585076|MYC,chr8,131584463,131585076,intergenic|chr8:131584463-131585076,intergenic,0.903527,0.816361,MYC,127736068,,0.970446,True,3848701.5,False,0.000191,0.000381,0.0,,0.0,0.000191,0.000191,0.000173,1.5e-05,0.000344,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.903527,0.816361,,0.000306,0.000381,0.0,,0.0,0.000306,0.000306,0.000276,2.5e-05,0.000344,9e-06,0.0,3848.7015,1.6020942408376964,0.6799590146569034,0.2046880592338524
intergenic|chr8:131596633-131597133|MYC,chr8,131596633,131597133,intergenic|chr8:131596633-131597133,intergenic,0.337068,0.113615,MYC,127736068,,0.970446,True,3860815.0,False,0.00019,0.000379,0.0,,0.0,0.00019,0.00019,6.4e-05,6e-06,0.000128,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.337068,0.113615,,0.000305,0.000379,0.0,,0.0,0.000305,0.000305,0.000103,9e-06,0.000128,3e-06,0.0,3860.815,1.6052631578947367,0.6828098241193015,0.205546238393957
